Resultats per mesa - 2017

;;;;;;;;;;;;;;;;;;;Ciutadans-Partido de la Ciudadanía (C's);;Junts per Catalunya (JUNTSxCAT);;Esquerra Republicana-Catalunya Sí (ERC-CatSí);;Partit dels Socialistes de Catalunya (PSC-PSOE) (PSC);;Catalunya en Comú-Podem (CatComú-Podem);;Candidatura d'Unitat Popular (CUP);;Partit Popular / Partido Popular (PP);;Partit Animalista contra el Maltractament Animal (PACMA);;Recortes Cero-Grupo Verde (RECORTES CERO-GRUPO VERDE);;Per un Món Més Just (PU M+J);;Diàleg Republicà (Candidatura retirada) (DIÀLEG (C. RETIRADA));;
Codi circumscripció;Codi municipi;Nom municipi;Districte;Secció;Mesa;Cens electoral;Votants;% votants;Abstenció;% abstenció;Vots nuls;% vots nuls;Vots en blanc;% vots en blanc; Vots a candidatures;% vots a candidatures;Vots vàlids;% vots vàlids;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Codi comarca;Nom comarca;
08;089;Gavà                                              ;04;001 ;B;       650;       561;086,31;        89;013,69;         3;000,53;         3;000,53;       555;098,93;       558;099,47;       185;033,15;        48;008,60;        88;015,77;       127;022,76;        57;010,22;         4;000,72;        34;006,09;         8;001,43;         4;000,72;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;04;001 ;C;       525;       430;081,90;        95;018,10;         1;000,23;         4;000,93;       425;098,84;       429;099,77;       133;031,00;        44;010,26;        88;020,51;        96;022,38;        27;006,29;         9;002,10;        22;005,13;         4;000,93;         2;000,47;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;04;002 ;A;       590;       435;073,73;       155;026,27;         0;000,00;         1;000,23;       434;099,77;       435;100,00;       169;038,85;        25;005,75;        47;010,80;       111;025,52;        47;010,80;         8;001,84;        19;004,37;         4;000,92;         4;000,92;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;04;002 ;B;       659;       507;076,93;       152;023,07;         2;000,39;         4;000,79;       501;098,82;       505;099,61;       166;032,87;        40;007,92;        60;011,88;       134;026,53;        53;010,50;        13;002,57;        24;004,75;         9;001,78;         2;000,40;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;090;Gaià                                              ;01;001 ;U;       132;       117;088,64;        15;011,36;         0;000,00;         1;000,85;       116;099,15;       117;100,00;         7;005,98;        67;057,26;        27;023,08;         4;003,42;         2;001,71;         7;005,98;         2;001,71;         0;000,00;         0;000,00;         0;000,00;         0;000,00;07;Bages                                   ;
08;091;Gelida                                            ;01;001 ;A;       562;       492;087,54;        70;012,46;         1;000,20;         5;001,02;       486;098,78;       491;099,80;        87;017,72;       128;026,07;       126;025,66;        62;012,63;        34;006,92;        35;007,13;        10;002,04;         4;000,81;         0;000,00;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;091;Gelida                                            ;01;001 ;B;       574;       469;081,71;       105;018,29;         1;000,21;         0;000,00;       468;099,79;       468;099,79;       113;024,15;        87;018,59;       123;026,28;        55;011,75;        45;009,62;        21;004,49;        13;002,78;         7;001,50;         4;000,85;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;091;Gelida                                            ;01;001 ;C;       563;       496;088,10;        67;011,90;         2;000,40;         3;000,60;       491;098,99;       494;099,60;       114;023,08;       109;022,06;       112;022,67;        59;011,94;        35;007,09;        46;009,31;         9;001,82;         7;001,42;         0;000,00;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;091;Gelida                                            ;01;002 ;A;       509;       434;085,27;        75;014,73;         1;000,23;         0;000,00;       433;099,77;       433;099,77;        75;017,32;        99;022,86;       110;025,40;        54;012,47;        51;011,78;        28;006,47;        13;003,00;         3;000,69;         0;000,00;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;091;Gelida                                            ;01;002 ;B;       662;       562;084,89;       100;015,11;         0;000,00;         2;000,36;       560;099,64;       562;100,00;       131;023,31;        98;017,44;       125;022,24;       105;018,68;        49;008,72;        28;004,98;        13;002,31;         8;001,42;         3;000,53;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;091;Gelida                                            ;01;002 ;C;       518;       438;084,56;        80;015,44;         1;000,23;         4;000,91;       433;098,86;       437;099,77;       100;022,88;        99;022,65;        98;022,43;        65;014,87;        28;006,41;        25;005,72;        11;002,52;         7;001,60;         0;000,00;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;091;Gelida                                            ;02;001 ;A;       624;       529;084,78;        95;015,22;         2;000,38;         6;001,13;       521;098,49;       527;099,62;        93;017,65;       139;026,38;       141;026,76;        52;009,87;        42;007,97;        31;005,88;        15;002,85;         7;001,33;         1;000,19;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;091;Gelida                                            ;02;001 ;B;       690;       569;082,46;       121;017,54;         3;000,53;         2;000,35;       564;099,12;       566;099,47;       129;022,79;       107;018,90;       169;029,86;        78;013,78;        44;007,77;        22;003,89;        12;002,12;         2;000,35;         1;000,18;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;091;Gelida                                            ;02;001 ;C;       593;       484;081,62;       109;018,38;         2;000,41;         7;001,45;       475;098,14;       482;099,59;        76;015,77;       122;025,31;       123;025,52;        73;015,15;        24;004,98;        33;006,85;        19;003,94;         4;000,83;         1;000,21;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;092;Gironella                                         ;01;001 ;A;       550;       465;084,55;        85;015,45;         1;000,22;         2;000,43;       462;099,35;       464;099,78;        31;006,68;       195;042,03;       151;032,54;        28;006,03;        10;002,16;        33;007,11;        12;002,59;         2;000,43;         0;000,00;         0;000,00;         0;000,00;14;Berguedà                                ;
08;092;Gironella                                         ;01;001 ;B;       684;       578;084,50;       106;015,50;         1;000,17;         1;000,17;       576;099,65;       577;099,83;        44;007,63;       241;041,77;       186;032,24;        33;005,72;        23;003,99;        31;005,37;        15;002,60;         3;000,52;         0;000,00;         0;000,00;         0;000,00;14;Berguedà                                ;
08;092;Gironella                                         ;02;001 ;U;       335;       255;076,12;        80;023,88;         2;000,78;         0;000,00;       253;099,22;       253;099,22;        30;011,86;       102;040,32;        68;026,88;        22;008,70;         3;001,19;        20;007,91;         8;003,16;         0;000,00;         0;000,00;         0;000,00;         0;000,00;14;Berguedà                                ;
08;092;Gironella                                         ;02;002 ;A;       504;       438;086,90;        66;013,10;         3;000,68;         1;000,23;       434;099,09;       435;099,32;        39;008,97;       177;040,69;       132;030,34;        31;007,13;        11;002,53;        31;007,13;        11;002,53;         2;000,46;         0;000,00;         0;000,00;         0;000,00;14;Berguedà                                ;
08;092;Gironella                                         ;02;002 ;B;       583;       494;084,73;        89;015,27;         3;000,61;         2;000,40;       489;098,99;       491;099,39;        37;007,54;       215;043,79;       142;028,92;        31;006,31;        19;003,87;        31;006,31;        13;002,65;         1;000,20;         0;000,00;         0;000,00;         0;000,00;14;Berguedà                                ;
08;092;Gironella                                         ;02;003 ;A;       503;       426;084,69;        77;015,31;         2;000,47;         1;000,23;       423;099,30;       424;099,53;        47;011,08;       165;038,92;       101;023,82;        40;009,43;        16;003,77;        31;007,31;        22;005,19;         1;000,24;         0;000,00;         0;000,00;         0;000,00;14;Berguedà                                ;
08;092;Gironella                                         ;02;003 ;B;       552;       466;084,42;        86;015,58;         5;001,07;         2;000,43;       459;098,50;       461;098,93;        79;017,14;       200;043,38;        97;021,04;        33;007,16;        13;002,82;        17;003,69;        18;003,90;         2;000,43;         0;000,00;         0;000,00;         0;000,00;14;Berguedà                                ;
